amount,oldbalanceOrg,tx_count_24h,avg_amount_24h,isFraud
4799.65,10829.0,0,4799.65,0
125869.25,0.0,0,125869.25,0
62590.94,199229.0,0,62590.94,0
630720.23,188879.2,0,630720.23,0
757401.17,757401.17,0,757401.17,1
282136.9,0.0,0,282136.9,0
53325.6,53325.6,0,53325.6,1
210525.95,210525.95,0,210525.95,1
20600.74,100466.21,0,20600.74,0
69538.22,18518.0,0,69538.22,0
52541.42,52541.42,0,52541.42,1
414.06,319127.64,0,414.06,0
14801.38,0.0,0,14801.38,0
133124.87,0.0,0,133124.87,0
20755.86,20929.0,0,20755.86,0
384904.18,43154.0,0,384904.18,0
294252.29,15002.0,0,294252.29,0
19546.81,0.0,0,19546.81,0
11413.6,0.0,0,11413.6,0
76768.7,4862740.59,0,76768.7,0
63896.94,0.0,0,63896.94,0
183179.51,42.0,0,183179.51,0
67959.03,106853.0,0,67959.03,0
114785.4,0.0,0,114785.4,0
252897.34,0.0,0,252897.34,0
16871.53,70873.0,0,16871.53,0
128544.54,17302.0,0,128544.54,0
531551.0,531551.0,0,531551.0,1
20779.06,0.0,0,20779.06,0
53737.49,86145.0,0,53737.49,0
52804.16,1987051.97,0,52804.16,0
35234.76,151816.0,0,35234.76,0
4737833.35,4737833.35,0,4737833.35,1
22702.79,0.0,0,22702.79,0
64181.21,64181.21,0,64181.21,1
110528.53,110528.53,0,110528.53,1
902483.91,902483.91,0,902483.91,1
555328.55,555328.55,0,555328.55,1
6204.71,6204.71,0,6204.71,1
3887853.15,3887853.15,0,3887853.15,1
266654.39,137783.26,0,266654.39,0
391518.94,779.0,0,391518.94,0
10702.55,0.0,0,10702.55,0
128484.92,5050.0,0,128484.92,0
14479.97,22721.37,0,14479.97,0
1752606.15,1752606.15,0,1752606.15,1
417634.7,3565.0,0,417634.7,0
223096.57,0.0,0,223096.57,0
681690.93,101367.0,0,681690.93,0
1312406.14,1312406.14,0,1312406.14,1
59355.0,103720.0,0,59355.0,0
101118.93,2333689.32,0,101118.93,0
24449.09,27121208.05,0,24449.09,0
245106.78,245106.78,0,245106.78,1
126192.63,126192.63,0,126192.63,1
60783.41,201.0,0,60783.41,0
10928.96,2053.0,0,10928.96,0
207033.05,0.0,0,207033.05,0
61846.05,61846.05,0,61846.05,1
239568.95,71416.0,0,239568.95,0
854591.67,31294.0,0,854591.67,0
43440.97,43440.97,0,43440.97,1
405400.26,405400.26,0,405400.26,1
14744.13,710.0,0,14744.13,0
226689.16,226689.16,0,226689.16,1
171878.27,171878.27,0,171878.27,1
251199.91,251199.91,0,251199.91,1
217666.25,217666.25,0,217666.25,1
9060955.18,9060955.18,0,9060955.18,1
347458.75,65197.0,0,347458.75,0
18853.86,0.0,0,18853.86,0
1650856.19,1650856.19,0,1650856.19,1
235710.69,2619683.51,0,235710.69,0
15456.72,1092.0,0,15456.72,0
2360965.74,2360965.74,0,2360965.74,1
5809.4,0.0,0,5809.4,0
89753.82,15113.0,0,89753.82,0
87118.01,0.0,0,87118.01,0
3798.35,0.0,0,3798.35,0
1016302.6,1016302.6,0,1016302.6,1
7763.4,201.0,0,7763.4,0
5567.31,0.0,0,5567.31,0
16311.43,0.0,0,16311.43,0
985.46,0.0,0,985.46,0
216683.53,44389.0,0,216683.53,0
3339489.46,3339489.46,0,3339489.46,1
31401.94,39802.0,0,31401.94,0
126431.61,126431.61,0,126431.61,1
4684.05,204489.06,0,4684.05,0
132438.82,132438.82,0,132438.82,1
513693.13,513693.13,0,513693.13,1
111689.58,1128.0,0,111689.58,0
10397.68,20653.0,0,10397.68,0
123685.67,365.0,0,123685.67,0
609400.88,609400.88,0,609400.88,1
52344.31,10157368.9,0,52344.31,0
25157.16,8348381.74,0,25157.16,0
5656416.95,5656416.95,0,5656416.95,1
16749.3,126125.0,0,16749.3,0
27038.85,24795.0,0,27038.85,0
10000000.0,10000000.0,0,10000000.0,1
14073.89,4386.0,0,14073.89,0
147170.74,0.0,0,147170.74,0
4330.3,118255.0,0,4330.3,0
221206.26,924896.09,0,221206.26,0
72389.42,72389.42,0,72389.42,1
1799.39,39839.57,0,1799.39,0
11628.2,0.0,0,11628.2,0
2926.8,0.0,0,2926.8,0
824841.09,824841.09,0,824841.09,1
321111.3,998.0,0,321111.3,0
1298920.78,1298920.78,0,1298920.78,1
504307.9,29499.0,0,504307.9,0
77535.72,38873.0,0,77535.72,0
236632.06,0.0,0,236632.06,0
821138.21,821138.21,0,821138.21,1
548677.33,548677.33,0,548677.33,1
263192.03,2609069.93,0,263192.03,0
37696.77,0.0,0,37696.77,0
196158.47,10624.0,0,196158.47,0
1425062.97,1425062.97,0,1425062.97,1
7426.44,129939.0,0,7426.44,0
15231.99,35954.99,0,15231.99,0
114253.58,114253.58,0,114253.58,1
18674.33,91926.0,0,18674.33,0
25472.32,25472.32,0,25472.32,1
214051.46,5420854.78,0,214051.46,0
111454.2,3091121.63,0,111454.2,0
599.79,78793.0,0,599.79,0
13863.53,30210.0,0,13863.53,0
2155569.91,2155569.91,0,2155569.91,1
8779.4,44918.0,0,8779.4,0
136486.07,40059.0,0,136486.07,0
112835.43,112835.43,0,112835.43,1
